Project,HashId,BugId,BugType,BugReportDate,FixDate,FixHashId,File
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/mlnx/db/mlnx_db_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/mlnx/mlnx_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/nec/nec_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/openvswitch/ovs_db_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/openvswitch/ovs_neutron_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/ryu/agent/ryu_neutron_agent.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/ryu/db/api_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/ryu/ryu_neutron_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/vmware/plugins/base.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/cisco/test_network_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/linuxbridge/test_lb_db.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/mlnx/test_mlnx_db.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/openvswitch/test_ovs_db.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_api_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_api_v2_resource.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_attributes.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_common_utils.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_db_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287462,Bug,1373137363,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/tests/unit/test_l3_plugin.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1287524,Bug,1373137363,1393927069,40390598c5a440d1bbfa4f229130eeedf5cd4dba,neutron/agent/l3_agent.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1288379,Bug,1373137363,1394062462,2648aa3561d23e1215e0cc6f446253e5df56c8f6,neutron/db/db_base_plugin_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1289130,Bug,1373137363,1394187834,fb9886b903434321e62373cb4c11ba014921e4df,neutron/api/rpc/agentnotifiers/dhcp_rpc_agent_api.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291032,Bug,1373137363,1394582460,ea1aa7794585c7cca3118ece282e08cfb760218b,neutron/agent/linux/interface.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291032,Bug,1373137363,1394582460,ea1aa7794585c7cca3118ece282e08cfb760218b,neutron/api/extensions.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291032,Bug,1373137363,1394582460,ea1aa7794585c7cca3118ece282e08cfb760218b,neutron/common/config.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291032,Bug,1373137363,1394582460,ea1aa7794585c7cca3118ece282e08cfb760218b,neutron/debug/commands.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291032,Bug,1373137363,1394582460,ea1aa7794585c7cca3118ece282e08cfb760218b,neutron/debug/shell.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1291915,Bug,1373137363,1394722070,907bf41afbdb9f565c45a535f637c8928d0be52a,neutron/agent/netns_cleanup_util.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1294537,Bug,1373137363,1395232214,98fc828801f370c0561f22d97ffdd1055d4e0663,neutron/openstack/common/excutils.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1295491,Bug,1373137363,1395389810,2ecd8203f006408d2b761abd344d96fad3fd311e,neutron/tests/unit/services/loadbalancer/drivers/test_agent_driver_base.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1301337,Bug,1373137363,1396454417,58f33fd3ef7b66bb570ef757b9f70a023e0c8c59,neutron/tests/unit/openvswitch/test_ovs_neutron_agent.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1302312,Bug,1373137363,1396597173,4e9d4824050eedfd1495469a69e28864b6fec757,neutron/tests/unit/test_dhcp_agent.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1304181,Bug,1373137363,1396949249,0e44b7b5418c400af7358a5391f350f2f737929e,neutron/db/db_base_plugin_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1304326,Bug,1373137363,1396968055,de403598f608172b1cf41ca4ec0d880642e215d5,neutron/db/migration/alembic_migrations/env.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1323259,Bug,1373137363,1401117578,744c1bd2f1ae1caf3cd6d0c07d61b034a21204bc,neutron/tests/unit/openvswitch/test_ovs_tunnel.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1326666,Bug,1373137363,1401966184,ff007a57efa82bc73cbe4a1e60b1cde42c7efa82,neutron/plugins/openvswitch/agent/ovs_neutron_agent.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1340145,Bug,1373137363,1405005921,cbd89e75d34c048c15c52dc828b1df7443c540d6,neutron/db/loadbalancer/loadbalancer_db.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1346638,Bug,1373137363,1405999205,9ea42f50d3136885ffb1f7b23a7d831165f25247,neutron/db/migration/alembic_migrations/env.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1350387,Bug,1373137363,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/common/config.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1350387,Bug,1373137363,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/db/network_db_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1350387,Bug,1373137363,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/models/virt_phy_sw_v2.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1350942,Bug,1373137363,1406840189,b57d52aeb951bcfb9a2966ba7dc1b3f8b640bd8f,neutron/db/migration/alembic_migrations/env.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1356679,Bug,1373137363,1407998306,0cc7444f7577e53f14068a2cb35431713d6d21a0,neutron/policy.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1371160,Bug,1373137363,1411066731,f92d1300e1aca68b39b927282af038acc68c5013,neutron/tests/unit/test_metadata_namespace_proxy.py
neutron,ee3fe4e836ca1c81e50a8324a9b5f982de4fa97f,1381900,Bug,1373137363,1413455752,ffcb30c4fbee334f9903d2719418bc6aa9d7721c,neutron/agent/l3_agent.py
neutron,ee50162b27a3e0bf310f8e4f273b69cd0660cf69,1243129,Bug,1366625110,1382449060,a1de76d1407952572cfe081c4872d7a6127995b3,neutron/tests/unit/db/loadbalancer/test_db_loadbalancer.py
neutron,ee50162b27a3e0bf310f8e4f273b69cd0660cf69,1245388,Bug,1366625110,1382966312,946ab2d6a518501f150a59d86428df1e986c6028,neutron/tests/unit/db/loadbalancer/test_db_loadbalancer.py
neutron,ee9fe2458f813b5d367bc7263c7a30a3af46aa2b,1364696,Bug,1404228170,1409720900,50c65d16bee8e6e46840f232519e92d9ba9989b4,neutron/plugins/bigswitch/servermanager.py
neutron,f0f87ca56bb76ebad94b6f01e04b475bd9362bdf,1241602,Bug,1380719658,1382118424,01e45596fae2818b41c76b41bef46e86c5d33231,neutron/plugins/linuxbridge/lb_neutron_plugin.py
neutron,f103ce48ca60e12952be7aa6d5183f64ef826370,1372571,Bug,1407774804,1411420478,c756d3c3ca9e90fab5e1d3ff37af33972747ba70,neutron/tests/unit/test_api_v2.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1224967,Bug,1357669163,1379093145,f0f87ca56bb76ebad94b6f01e04b475bd9362bdf,neutron/plugins/linuxbridge/lb_neutron_plugin.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1230083,Bug,1357669163,1380103616,31def3ccf425a8f1a617a674a30d29f89d733432,neutron/tests/unit/test_security_groups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1236648,Bug,1357669163,1381376494,6096dd5892f6eca63d14fb41c281fd246c74f893,neutron/agent/firewall.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1242510,Bug,1357669163,1382343361,31def3ccf425a8f1a617a674a30d29f89d733432,neutron/tests/unit/test_security_groups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1242933,Bug,1357669163,1382408881,cecd7591533e2c046aedba3b8e5d14a5b2fa7fe9,neutron/tests/unit/test_iptables_firewall.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1245335,Bug,1357669163,1382952254,c15f7226badd0a3607e3c74ef650e87543ea1af7,neutron/tests/unit/test_extension_security_group.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1258629,Bug,1357669163,1386375779,b67b20832a5bfccd1bbf8d1e63ebcd7061856881,neutron/agent/linux/iptables_firewall.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1291130,Bug,1357669163,1394601700,3196cef6986b733ff0a101164e5f3a49a10425c0,neutron/tests/unit/test_security_groups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1302282,Bug,1357669163,1396590204,5f042a64308cb00698b454da09b4a87f2ac3fafd,neutron/tests/unit/test_iptables_firewall.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1365806,Bug,1357669163,1409900681,524981cce05a9b365036c0a1e9810036936d3d5b,neutron/agent/securitygroups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1365829,Bug,1357669163,1409907337,74a292ceba0be6aaa7ea1911cac2f102eb3db90e,neutron/tests/unit/test_security_groups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1368234,Bug,1357669163,1410456508,3b0ac61dea7178e858c6dede44a13818c5162283,neutron/tests/unit/test_iptables_firewall.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1368234,Bug,1357669163,1410456508,3b0ac61dea7178e858c6dede44a13818c5162283,neutron/tests/unit/test_security_groups_rpc.py
neutron,f14af5dc755706c7297a96fa504acdfe15ac1957,1373851,Bug,1357669163,1411653740,04df85b6e5a098f8f55bb82f04d9769763beb487,neutron/db/securitygroups_rpc_base.py
neutron,f164a60f15ea042b04b250ffc2001beda4f3e4bc,1190621,Bug,1364918798,1371148097,3cb9168822a0805a9b8904ce54577f3e3f05d9eb,neutron/plugins/cisco/network_plugin.py
neutron,f164a60f15ea042b04b250ffc2001beda4f3e4bc,1286565,Bug,1364918798,1393706895,c36ddaf930ba309be3c127dc1836f28a8ab97c5d,neutron/plugins/cisco/network_plugin.py
neutron,f164a60f15ea042b04b250ffc2001beda4f3e4bc,1350387,Bug,1364918798,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/common/config.py
neutron,f164a60f15ea042b04b250ffc2001beda4f3e4bc,1350387,Bug,1364918798,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/models/virt_phy_sw_v2.py
neutron,f1b9ac5a542a3125d757094fccda80c80c6dd420,1263217,Bug,1384803261,1387587003,f0921a4bbad5946abb6d9679867928a970cf5820,neutron/agent/linux/dhcp.py
neutron,f1b9ac5a542a3125d757094fccda80c80c6dd420,1294445,Bug,1384803261,1395210614,77ddd463bd2e96041c0b6ecea1c46c4ac4d55851,neutron/tests/unit/test_dhcp_agent.py
neutron,f1d91b2456353b92bda7017422aaa97d6720d7a9,1259965,Bug,1379938539,1386792983,c8ff2a10697303d8a04980d258a12449d12d587a,neutron/services/loadbalancer/drivers/haproxy/cfg.py
neutron,f1d91b2456353b92bda7017422aaa97d6720d7a9,1259965,Bug,1379938539,1386792983,c8ff2a10697303d8a04980d258a12449d12d587a,neutron/services/loadbalancer/drivers/haproxy/plugin_driver.py
neutron,f1d91b2456353b92bda7017422aaa97d6720d7a9,1259965,Bug,1379938539,1386792983,c8ff2a10697303d8a04980d258a12449d12d587a,neutron/tests/unit/services/loadbalancer/drivers/haproxy/test_cfg.py
neutron,f1dc7c0b40236a5606543fd1f9b5a96b5d268301,1190622,Bug,1313445055,1371148189,26e9fad61f86bedd16179ede9736b56c4a9a5752,neutron/plugins/cisco/nexus/cisco_nexus_snippets.py
neutron,f23a8a74b0c5d540d9b96678d53ef8c557630876,1268460,Bug,1360511388,1389609850,5fae0fae2164f4fab64e3eff01c9c644d861946a,neutron/plugins/plumgrid/common/exceptions.py
neutron,f25b4f17fbd56fb0b78943d0e828fac80a5aa7fe,1304181,Bug,1346933802,1396949249,0e44b7b5418c400af7358a5391f350f2f737929e,neutron/tests/unit/test_db_plugin.py
neutron,f3307718c4a12ea446cf695f46090b740d1d9f07,1279769,Bug,1360299951,1392311402,9af846caf7f4d00eddb2d839c032b909eb79d403,neutron/agent/dhcp_agent.py
neutron,f3307718c4a12ea446cf695f46090b740d1d9f07,1291144,Bug,1360299951,1394606325,3d8ee7eb633e251c3e343239b0e0ee6234df9393,neutron/tests/unit/test_dhcp_agent.py
neutron,f3307718c4a12ea446cf695f46090b740d1d9f07,1305656,Bug,1360299951,1397136723,1e0ea5217a93fadb915c3dcdf4c260738bed70ac,neutron/tests/unit/test_dhcp_agent.py
neutron,f342f25807442f0243011ba5fa331aacb013bcaf,1350387,Bug,1378999888,1406745369,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,neutron/plugins/cisco/models/virt_phy_sw_v2.py
neutron,f3461c76feb0940d1a56d64b1f0a5508151fe95f,1297875,Bug,1386647810,1395857598,c6c4a20777921dc1b21e80edb96ccd957a054c68,neutron/tests/unit/test_post_mortem_debug.py
neutron,f392263ae8c89412ec8be6a13b3dd56abd129a8c,1278530,Bug,1371587125,1392075255,1c0235fb592d63e03506670e5690ab6c7ecab0a7,neutron/plugins/bigswitch/plugin.py
neutron,f39c8965d9679971afa3db101c09ca2740b39a91,1255153,Bug,1381969378,1385501859,b22515e443449a83f423620cb1df5b92770bef32,neutron/tests/unit/linuxbridge/test_lb_neutron_agent.py
neutron,f39c8965d9679971afa3db101c09ca2740b39a91,1302463,Bug,1381969378,1396621285,49502246ef319cf8981b8a867ce2a3b6a163fc9c,neutron/tests/unit/linuxbridge/test_lb_neutron_agent.py
neutron,f3b64410af40fd59310afefbc6081b2564dafdf9,1287462,Bug,1344854058,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/db/db_base_plugin_v2.py
neutron,f3b64410af40fd59310afefbc6081b2564dafdf9,1340145,Bug,1344854058,1405005921,cbd89e75d34c048c15c52dc828b1df7443c540d6,neutron/db/db_base_plugin_v2.py
neutron,f3b64410af40fd59310afefbc6081b2564dafdf9,1357379,Bug,1344854058,1408125303,74d10939903984d5f06c1749a8707fa3257e44ff,neutron/policy.py
neutron,f3b64410af40fd59310afefbc6081b2564dafdf9,1357379,Bug,1344854058,1408125303,74d10939903984d5f06c1749a8707fa3257e44ff,neutron/tests/unit/test_policy.py
neutron,f431a143d4d7b52d2858bfa0a0543a19a29765b6,1287462,Bug,1340643139,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/db/db_base_plugin_v2.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1226229,Bug,1378886337,1379373884,d731097843d0b031bcdf6a8d67548f4bdf733016,neutron/plugins/nicira/NeutronServicePlugin.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1226229,Bug,1378886337,1379373884,d731097843d0b031bcdf6a8d67548f4bdf733016,neutron/tests/unit/nicira/test_edge_router.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1229548,Bug,1378886337,1380015467,5dcbddf516750e21359c859f8da0ab829f67d3f9,neutron/plugins/nicira/NeutronServicePlugin.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1280035,Bug,1378886337,1392356092,fcad26e394cd6021aab2c94f1179533cc7866f8c,neutron/tests/unit/nicira/test_edge_router.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1287462,Bug,1378886337,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/vmware/plugins/base.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1287462,Bug,1378886337,1393915635,2a2d566be3d69295f56d2db5b6004f12d0ec5b9f,neutron/plugins/vmware/plugins/service.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1298865,Bug,1378886337,1396011258,25103df197c1f366eac8dd3069fabc01d3bd18e9,neutron/tests/unit/vmware/vshield/test_edge_router.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1361176,Bug,1378886337,1408981974,25f117bacf1cb110260d96e764ae8fac9440c14e,neutron/db/migration/alembic_migrations/versions/4a666eb208c2_service_router.py
neutron,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1372862,Bug,1378886337,1411480833,739b3cac3210e6a1ce942238ca3efa3ddf49cb4d,neutron/plugins/vmware/plugins/service.py
neutron,f4b78c7f17e29448ed54b136eeb4ac700b324120,1261665,Bug,1381203287,1387290260,7dc3c671656974596b9a373c911e5b786d57be35,neutron/plugins/midonet/plugin.py
neutron,f4b78c7f17e29448ed54b136eeb4ac700b324120,1325608,Bug,1381203287,1401733857,0759ed18a95b438bf775d6905256119f1cee75db,neutron/plugins/midonet/plugin.py
neutron,f4c8a1831402cd4d48b2876e0b223f855020d896,1292742,Bug,1384887081,1394855245,773352e39f371cda9c2f1be4c55accf4b7dc017b,neutron/plugins/cisco/network_plugin.py
neutron,f4e1fa0ea7225da7eb3387f87538d47dfc03161c,1273259,Bug,1355400473,1390852873,9e247277e2d916fa705715e018ef5f3f221f0efa,neutron/tests/unit/test_api_v2.py
neutron,f4e1fa0ea7225da7eb3387f87538d47dfc03161c,1281481,Bug,1355400473,1392732605,a98dc7680d4689f5ce5f602f9c5cb3bcc77de215,neutron/tests/unit/test_api_v2.py
neutron,f4e1fa0ea7225da7eb3387f87538d47dfc03161c,1284549,Bug,1355400473,1393339377,a98dc7680d4689f5ce5f602f9c5cb3bcc77de215,neutron/tests/unit/test_api_v2.py
neutron,f521d509db2b38051dbef5e2000d145d37b71672,1288441,Bug,1379486816,1394076834,1959092bca5646306cfec5303f43627e78f6e2d4,neutron/tests/unit/db/firewall/test_db_firewall.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1224967,Bug,1369833714,1379093145,f0f87ca56bb76ebad94b6f01e04b475bd9362bdf,neutron/tests/unit/ml2/test_rpcapi.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1236648,Bug,1369833714,1381376494,6096dd5892f6eca63d14fb41c281fd246c74f893,neutron/plugins/ml2/driver_api.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1259646,Bug,1369833714,1386718452,ca668a0b9ec5f6412cd842b89d523ba1a8369782,neutron/plugins/ml2/managers.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1266537,Bug,1369833714,1389051113,d9bcd597c67900472709cd11604afe1616e0af4e,neutron/plugins/ml2/plugin.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1282303,Bug,1369833714,1392869581,326b85dd6154048b1671732d2d7df8deb8b99207,neutron/plugins/ml2/db.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1282303,Bug,1369833714,1392869581,326b85dd6154048b1671732d2d7df8deb8b99207,neutron/plugins/ml2/plugin.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1291130,Bug,1369833714,1394601700,3196cef6986b733ff0a101164e5f3a49a10425c0,neutron/tests/unit/ml2/test_security_group.py
neutron,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,1332041,Bug,1369833714,1403191881,e8b9a11fd728d287a1c64aa025ebba009bf5025e,neutron/plugins/ml2/rpc.py
neutron,f58df68fa080cc0ea055676fa7411ee3f2671850,1364392,Bug,1393050235,1409679478,3146837b7aea1a6c767131ad9aebaac2acb765df,neutron/plugins/vmware/extensions/qos.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1270863,Bug,1384621576,1390250613,fbf0e621399027d5004bbc8c888d67a3c2851686,neutron/tests/unit/vmware/test_dhcpmeta.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1291144,Bug,1384621576,1394606325,3d8ee7eb633e251c3e343239b0e0ee6234df9393,neutron/tests/unit/vmware/test_dhcpmeta.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1305656,Bug,1384621576,1397136723,1e0ea5217a93fadb915c3dcdf4c260738bed70ac,neutron/tests/unit/vmware/nsxlib/test_lsn.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1305656,Bug,1384621576,1397136723,1e0ea5217a93fadb915c3dcdf4c260738bed70ac,neutron/tests/unit/vmware/test_dhcpmeta.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1312822,Bug,1384621576,1398457497,07a8751f799ede6b3d4868d8268148f21e17a47a,neutron/plugins/vmware/nsxlib/lsn.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1312822,Bug,1384621576,1398457497,07a8751f799ede6b3d4868d8268148f21e17a47a,neutron/tests/unit/vmware/nsxlib/test_lsn.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1312822,Bug,1384621576,1398457497,bfdec043f1429ac4aa884e9422861b4e6c1ca815,neutron/plugins/vmware/nsxlib/lsn.py
neutron,f614417f11c4b936e517f0da449038f6a2ca35d4,1312822,Bug,1384621576,1398457497,bfdec043f1429ac4aa884e9422861b4e6c1ca815,neutron/tests/unit/vmware/nsxlib/test_lsn.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1303605,Bug,1396643315,1396867610,b12e38327af83f44cc8e38a23d16bb51a2346f57,neutron/tests/unit/bigswitch/test_router_db.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1304558,Bug,1396643315,1396992159,77a58ecd0a65b688d9645a3c11a6dfb87e180449,neutron/plugins/bigswitch/servermanager.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1304558,Bug,1396643315,1396992159,77a58ecd0a65b688d9645a3c11a6dfb87e180449,neutron/tests/unit/bigswitch/test_base.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1304558,Bug,1396643315,1396992159,77a58ecd0a65b688d9645a3c11a6dfb87e180449,neutron/tests/unit/bigswitch/test_capabilities.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1304558,Bug,1396643315,1396992159,77a58ecd0a65b688d9645a3c11a6dfb87e180449,neutron/tests/unit/bigswitch/test_restproxy_plugin.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1304558,Bug,1396643315,1396992159,77a58ecd0a65b688d9645a3c11a6dfb87e180449,neutron/tests/unit/bigswitch/test_servermanager.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1325771,Bug,1396643315,1401766730,7b9ed4edeef7d599c164c8682fbbb36066d98abb,neutron/tests/unit/bigswitch/test_servermanager.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1326173,Bug,1396643315,1401852504,63d271d4e4a8bab947f90f457ed176e46135d39e,neutron/tests/unit/bigswitch/test_capabilities.py
neutron,f64eacfd27220c180f6afc979087b35aa1385550,1328331,Bug,1396643315,1402378830,09e706b210513968cac2bad78fe81ee9cbb5b5be,neutron/tests/unit/bigswitch/test_servermanager.py
neutron,f6bc5d0e33616dc2ded9bacb3656694ebbab7d58,1210276,Bug,1335231728,1376006603,fefad06eabc7fb23ccb3ca1a6093d3460065adc7,neutron/common/exceptions.py
neutron,f6bc5d0e33616dc2ded9bacb3656694ebbab7d58,1245335,Bug,1335231728,1382952254,c15f7226badd0a3607e3c74ef650e87543ea1af7,neutron/common/test_lib.py
neutron,f6bc5d0e33616dc2ded9bacb3656694ebbab7d58,1355565,Bug,1335231728,1407827302,5defcd0aa61b96933369a545040e57d9665add7a,neutron/common/config.py
neutron,f6e9158d6ff5afeae2712cf4d8c2e0de4dc500b0,1302007,Bug,1347899375,1396552362,ceee7b4ac9d027499dfd2568868f1192bfb77879,neutron/agent/l3_agent.py
neutron,f75256f9574955c65b4e64a6701128044fc64278,1190621,Bug,1346263546,1371148097,3cb9168822a0805a9b8904ce54577f3e3f05d9eb,neutron/plugins/cisco/network_plugin.py
neutron,f75256f9574955c65b4e64a6701128044fc64278,1284162,Bug,1346263546,1393272586,0049967a874a3dca7c6ab8e8e84ca7dea21dc0b2,neutron/plugins/cisco/models/virt_phy_sw_v2.py
neutron,f7fcb809f097cb84e07e2d0093cc9af92c82d29d,1290550,Bug,1393262424,1394498965,1dfd65f4cff1133cff45e103083fc3ae3130877b,neutron/tests/unit/vmware/extensions/test_maclearning.py
neutron,f7fcb809f097cb84e07e2d0093cc9af92c82d29d,1290550,Bug,1393262424,1394498965,1dfd65f4cff1133cff45e103083fc3ae3130877b,neutron/tests/unit/vmware/test_nsx_plugin.py
